date,temperature_2m_max,temperature_2m_min,temperature_2m_mean
2021-07-24 04:00:00+00:00,32.009,26.259,29.100664
2021-07-25 04:00:00+00:00,27.459,23.659,25.877748
2021-07-26 04:00:00+00:00,29.809,24.809,26.74858
2021-07-27 04:00:00+00:00,29.509,24.609001,26.988167
2021-07-28 04:00:00+00:00,29.059,24.509,26.873579
2021-07-29 04:00:00+00:00,31.009,24.809,27.950668
2021-07-30 04:00:00+00:00,30.859001,25.609001,28.219412
2021-07-31 04:00:00+00:00,30.859001,25.809,28.184
2021-08-01 04:00:00+00:00,32.059002,25.909,28.7715
2021-08-02 04:00:00+00:00,32.159,26.359001,28.631914
2021-08-03 04:00:00+00:00,30.459,25.259,27.959
2021-08-04 04:00:00+00:00,29.559,24.909,27.638168
2021-08-05 04:00:00+00:00,31.209,25.609001,28.271502
2021-08-06 04:00:00+00:00,31.659,25.259,28.321503
2021-08-07 04:00:00+00:00,30.209,26.059,28.125666
2021-08-08 04:00:00+00:00,30.059,25.409,27.752745
2021-08-09 04:00:00+00:00,30.759,25.009,28.119417
2021-08-10 04:00:00+00:00,30.859001,26.159,28.531916
2021-08-11 04:00:00+00:00,30.909,26.309,28.577751
2021-08-12 04:00:00+00:00,31.609001,25.409,28.636084
2021-08-13 04:00:00+00:00,31.359001,25.159,28.290247
2021-08-14 04:00:00+00:00,30.059,25.609001,27.756918
2021-08-15 04:00:00+00:00,30.809,24.659,27.61733
2021-08-16 04:00:00+00:00,31.359001,24.559,27.950666
2021-08-17 04:00:00+00:00,30.809,24.559,27.819418
2021-08-18 04:00:00+00:00,29.809,25.409,27.6965
2021-08-19 04:00:00+00:00,30.259,25.059,27.494421
2021-08-20 04:00:00+00:00,29.259,24.309,27.031914
2021-08-21 04:00:00+00:00,30.759,24.459,27.534002
2021-08-22 04:00:00+00:00,31.259,24.609001,27.859
2021-08-23 04:00:00+00:00,30.059,25.009,27.388166
2021-08-24 04:00:00+00:00,29.209,25.159,27.09233
2021-08-25 04:00:00+00:00,29.809,24.459,27.263163
2021-08-26 04:00:00+00:00,29.959,24.559,27.069414
2021-08-27 04:00:00+00:00,29.759,24.609001,27.375664
2021-08-28 04:00:00+00:00,30.009,24.859001,27.769417
2021-08-29 04:00:00+00:00,30.959,25.759,27.95275
2021-08-30 04:00:00+00:00,28.509,25.109001,26.884
2021-08-31 04:00:00+00:00,28.209,25.109001,26.498583
2021-09-01 04:00:00+00:00,30.059,24.059,27.163164
2021-09-02 04:00:00+00:00,30.259,23.859001,27.323584
2021-09-03 04:00:00+00:00,30.609001,25.859001,28.475664
2021-09-04 04:00:00+00:00,29.859001,25.709,28.036085
2021-09-05 04:00:00+00:00,29.509,24.709,26.525663
2021-09-06 04:00:00+00:00,29.809,24.159,27.225664
2021-09-07 04:00:00+00:00,29.459,23.859001,26.713165
2021-09-08 04:00:00+00:00,29.859001,24.859001,27.29233
2021-09-09 04:00:00+00:00,30.709,25.159,27.838163
2021-09-10 04:00:00+00:00,30.109001,25.559,28.109
2021-09-11 04:00:00+00:00,29.959,25.409,27.700666
2021-09-12 04:00:00+00:00,30.009,25.259,27.552752
2021-09-13 04:00:00+00:00,31.409,25.259,28.319414
2021-09-14 04:00:00+00:00,30.659,26.309,28.319414
2021-09-15 04:00:00+00:00,30.759,25.809,28.631918
2021-09-16 04:00:00+00:00,31.659,26.259,28.869415
2021-09-17 04:00:00+00:00,32.059002,25.909,29.052748
2021-09-18 04:00:00+00:00,31.709,26.159,29.04233
2021-09-19 04:00:00+00:00,31.109001,25.709,28.677752
2021-09-20 04:00:00+00:00,32.009,26.259,29.00483
2021-09-21 04:00:00+00:00,30.709,25.359001,28.425667
2021-09-22 04:00:00+00:00,31.409,24.659,27.986086
2021-09-23 04:00:00+00:00,31.159,25.159,27.813166
2021-09-24 04:00:00+00:00,30.609001,24.909,27.4465
2021-09-25 04:00:00+00:00,31.909,25.359001,28.600668
2021-09-26 04:00:00+00:00,31.409,26.509,29.03608
2021-09-27 04:00:00+00:00,31.259,26.409,28.863161
2021-09-28 04:00:00+00:00,29.909,24.559,28.044413
2021-09-29 04:00:00+00:00,29.109001,24.509,26.894415
2021-09-30 04:00:00+00:00,28.759,23.909,26.479834
2021-10-01 04:00:00+00:00,29.559,23.809,26.592333
2021-10-02 04:00:00+00:00,30.009,24.009,27.146502
2021-10-03 04:00:00+00:00,30.309,25.659,28.05483
2021-10-04 04:00:00+00:00,31.209,25.309,28.240248
2021-10-05 04:00:00+00:00,30.709,26.209,28.377747
2021-10-06 04:00:00+00:00,30.409,25.109001,28.011084
2021-10-07 04:00:00+00:00,31.409,25.909,28.429832
2021-10-08 04:00:00+00:00,30.259,26.159,28.142332
2021-10-09 04:00:00+00:00,29.959,24.159,27.529833
2021-10-10 04:00:00+00:00,29.409,25.259,27.800665
2021-10-11 04:00:00+00:00,29.559,25.459,27.671503
2021-10-12 04:00:00+00:00,30.359001,24.909,27.665247
2021-10-13 04:00:00+00:00,30.009,23.809,26.83608
2021-10-14 04:00:00+00:00,30.909,24.859001,28.027754
2021-10-15 04:00:00+00:00,31.109001,23.709,27.469414
2021-10-16 04:00:00+00:00,29.259,24.559,26.992332
2021-10-17 04:00:00+00:00,29.959,24.709,26.815247
2021-10-18 04:00:00+00:00,29.459,23.609001,26.792337
2021-10-19 04:00:00+00:00,30.259,23.959,27.675667
2021-10-20 04:00:00+00:00,29.459,25.559,27.81942
2021-10-21 04:00:00+00:00,29.859001,23.709,26.877748
2021-10-22 04:00:00+00:00,29.809,24.709,27.556913
2021-10-23 04:00:00+00:00,29.459,25.509,27.656916
2021-10-24 04:00:00+00:00,29.459,23.809,27.281916
2021-10-25 04:00:00+00:00,30.159,24.359001,27.41108
2021-10-26 04:00:00+00:00,29.609001,25.059,27.463163
2021-10-27 04:00:00+00:00,28.709,24.709,26.738167
2021-10-28 04:00:00+00:00,29.559,25.109001,26.956915
2021-10-29 04:00:00+00:00,29.459,23.809,26.644415
2021-10-30 04:00:00+00:00,27.959,24.459,26.036085
2021-10-31 04:00:00+00:00,28.059,23.459,26.121498
2021-11-01 04:00:00+00:00,28.409,23.959,25.959
2021-11-02 04:00:00+00:00,28.509,24.859001,26.448584
2021-11-03 04:00:00+00:00,29.559,23.909,26.742332
2021-11-04 04:00:00+00:00,29.209,23.009,26.567331
2021-11-05 04:00:00+00:00,29.509,24.509,27.1965
2021-11-06 04:00:00+00:00,29.809,24.659,27.436079
2021-11-07 04:00:00+00:00,30.259,25.109001,27.72567
2021-11-08 04:00:00+00:00,29.809,25.259,27.74233
2021-11-09 04:00:00+00:00,29.309,25.009,27.331915
2021-11-10 04:00:00+00:00,29.759,24.509,27.17775
2021-11-11 04:00:00+00:00,30.209,24.109001,27.081911
2021-11-12 04:00:00+00:00,30.409,24.259,27.35483
2021-11-13 04:00:00+00:00,30.509,24.809,27.531912
2021-11-14 04:00:00+00:00,29.559,24.759,27.381918
2021-11-15 04:00:00+00:00,30.409,24.309,27.46525
2021-11-16 04:00:00+00:00,30.709,24.409,27.51525
2021-11-17 04:00:00+00:00,29.959,23.309,26.888168
2021-11-18 04:00:00+00:00,29.409,23.909,26.95275
2021-11-19 04:00:00+00:00,30.059,24.309,27.281916
2021-11-20 04:00:00+00:00,29.709,24.709,27.36525
2021-11-21 04:00:00+00:00,29.959,24.609001,27.367332
2021-11-22 04:00:00+00:00,28.109001,25.009,26.769411
2021-11-23 04:00:00+00:00,28.759,24.109001,26.34442
2021-11-24 04:00:00+00:00,28.009,23.959,25.436089
2021-11-25 04:00:00+00:00,27.559,23.359001,25.779837
2021-11-26 04:00:00+00:00,26.809,23.509,25.15692
2021-11-27 04:00:00+00:00,28.959,23.109001,25.794416
2021-11-28 04:00:00+00:00,28.859001,24.009,26.481918
2021-11-29 04:00:00+00:00,29.509,24.359001,26.752748
2021-11-30 04:00:00+00:00,28.809,24.209,26.742332
2021-12-01 04:00:00+00:00,28.859001,24.159,26.544416
2021-12-02 04:00:00+00:00,28.459,24.309,26.590248
2021-12-03 04:00:00+00:00,29.559,22.859001,26.66525
2021-12-04 04:00:00+00:00,29.509,24.159,26.917336
2021-12-05 04:00:00+00:00,30.259,24.209,26.988167
2021-12-06 04:00:00+00:00,29.659,23.709,26.865252
2021-12-07 04:00:00+00:00,29.759,24.459,27.0215
2021-12-08 04:00:00+00:00,29.709,24.109001,26.74233
2021-12-09 04:00:00+00:00,29.909,23.559,26.554832
2021-12-10 04:00:00+00:00,29.359001,24.159,26.66733
2021-12-11 04:00:00+00:00,28.559,23.659,26.163164
2021-12-12 04:00:00+00:00,29.209,23.109001,26.311083
2021-12-13 04:00:00+00:00,29.459,23.759,26.706917
2021-12-14 04:00:00+00:00,29.159,24.109001,26.513168
2021-12-15 04:00:00+00:00,29.159,24.159,26.625666
2021-12-16 04:00:00+00:00,29.959,24.459,26.975664
2021-12-17 04:00:00+00:00,30.309,24.359001,27.058998
2021-12-18 04:00:00+00:00,30.109001,23.659,26.634003
2021-12-19 04:00:00+00:00,30.009,24.159,27.059
2021-12-20 04:00:00+00:00,29.609001,23.509,26.625664
2021-12-21 04:00:00+00:00,30.459,24.259,27.21525
2021-12-22 04:00:00+00:00,31.059,24.859001,27.933998
2021-12-23 04:00:00+00:00,30.209,24.809,27.788164
2021-12-24 04:00:00+00:00,28.759,24.659,26.867334
2021-12-25 04:00:00+00:00,29.859001,24.109001,27.02775
2021-12-26 04:00:00+00:00,29.259,24.759,26.969414
2021-12-27 04:00:00+00:00,29.309,24.109001,26.688164
2021-12-28 04:00:00+00:00,30.159,23.709,26.767334
2021-12-29 04:00:00+00:00,30.109001,23.809,26.946503
2021-12-30 04:00:00+00:00,30.059,23.759,26.804834
2021-12-31 04:00:00+00:00,29.459,23.009,26.561083
2022-01-01 04:00:00+00:00,30.309,23.309,27.023584
2022-01-02 04:00:00+00:00,30.459,23.459,26.85275
2022-01-03 04:00:00+00:00,30.659,23.659,26.961082
2022-01-04 04:00:00+00:00,30.109001,23.659,26.694412
2022-01-05 04:00:00+00:00,29.759,23.459,26.488165
2022-01-06 04:00:00+00:00,30.559,23.259,26.694418
2022-01-07 04:00:00+00:00,30.409,22.859001,26.565248
2022-01-08 04:00:00+00:00,30.259,24.209,26.84025
2022-01-09 04:00:00+00:00,29.409,23.709,26.254831
2022-01-10 04:00:00+00:00,29.509,23.059,26.329832
2022-01-11 04:00:00+00:00,29.359001,24.009,26.306917
2022-01-12 04:00:00+00:00,29.659,22.759,26.298582
2022-01-13 04:00:00+00:00,30.809,23.809,26.738167
2022-01-14 04:00:00+00:00,30.459,24.059,26.644417
2022-01-15 04:00:00+00:00,30.709,24.309,26.929832
2022-01-16 04:00:00+00:00,30.609001,23.609001,26.950668
2022-01-17 04:00:00+00:00,30.359001,24.559,27.311083
2022-01-18 04:00:00+00:00,30.659,24.559,27.142336
2022-01-19 04:00:00+00:00,30.559,23.009,26.717333
2022-01-20 04:00:00+00:00,30.809,24.559,27.569414
2022-01-21 04:00:00+00:00,31.659,24.659,27.713167
2022-01-22 04:00:00+00:00,30.959,24.759,27.39025
2022-01-23 04:00:00+00:00,30.509,24.409,26.99025
2022-01-24 04:00:00+00:00,30.409,23.809,26.881914
2022-01-25 04:00:00+00:00,30.259,24.009,26.979836
2022-01-26 04:00:00+00:00,31.009,24.259,27.031914
2022-01-27 04:00:00+00:00,30.759,23.209,26.546494
2022-01-28 04:00:00+00:00,30.609001,23.709,26.677752
2022-01-29 04:00:00+00:00,30.359001,24.309,26.77775
2022-01-30 04:00:00+00:00,30.359001,24.109001,26.536085
2022-01-31 04:00:00+00:00,30.359001,23.859001,26.604834
2022-02-01 04:00:00+00:00,30.059,24.209,26.802748
2022-02-02 04:00:00+00:00,30.859001,23.859001,27.22775
2022-02-03 04:00:00+00:00,31.509,24.659,27.742332
2022-02-04 04:00:00+00:00,31.309,24.809,27.475668
2022-02-05 04:00:00+00:00,29.809,24.009,26.644419
2022-02-06 04:00:00+00:00,29.959,24.209,26.940254
2022-02-07 04:00:00+00:00,30.909,24.609001,27.423584
2022-02-08 04:00:00+00:00,31.109001,24.759,27.58608
2022-02-09 04:00:00+00:00,30.659,24.759,27.423584
2022-02-10 04:00:00+00:00,31.009,24.159,27.3215
2022-02-11 04:00:00+00:00,30.009,24.059,27.021502
2022-02-12 04:00:00+00:00,31.159,24.159,27.259
2022-02-13 04:00:00+00:00,31.559,24.559,27.6215
2022-02-14 04:00:00+00:00,30.859001,24.459,27.344416
2022-02-15 04:00:00+00:00,30.059,24.009,26.819414
2022-02-16 04:00:00+00:00,30.859001,23.209,26.859001
2022-02-17 04:00:00+00:00,31.009,24.109001,27.319414
2022-02-18 04:00:00+00:00,30.109001,23.909,26.90692
2022-02-19 04:00:00+00:00,30.159,24.209,26.888163
2022-02-20 04:00:00+00:00,29.909,23.609001,26.519415
2022-02-21 04:00:00+00:00,29.859001,23.609001,26.565252
2022-02-22 04:00:00+00:00,30.109001,23.759,26.8215
2022-02-23 04:00:00+00:00,30.409,24.009,26.8715
2022-02-24 04:00:00+00:00,29.959,24.659,26.831915
2022-02-25 04:00:00+00:00,29.759,24.309,26.600668
2022-02-26 04:00:00+00:00,30.159,24.359001,26.913164
2022-02-27 04:00:00+00:00,31.009,24.909,27.350664
2022-02-28 04:00:00+00:00,29.559,24.659,26.944418
2022-03-01 04:00:00+00:00,30.709,24.709,27.47775
2022-03-02 04:00:00+00:00,30.609001,25.109001,27.671495
2022-03-03 04:00:00+00:00,30.659,24.759,27.34442
2022-03-04 04:00:00+00:00,30.509,24.409,27.277748
2022-03-05 04:00:00+00:00,29.409,24.559,26.988165
2022-03-06 04:00:00+00:00,30.559,24.759,27.41733
2022-03-07 04:00:00+00:00,29.859001,23.959,26.742332
2022-03-08 04:00:00+00:00,30.159,24.009,26.954826
2022-03-09 04:00:00+00:00,30.959,24.009,27.150663
2022-03-10 04:00:00+00:00,30.809,24.609001,27.481918
2022-03-11 04:00:00+00:00,29.559,24.109001,26.58816
2022-03-12 04:00:00+00:00,30.309,24.409,27.302748
2022-03-13 04:00:00+00:00,29.109001,24.109001,26.486082
2022-03-14 04:00:00+00:00,29.359001,23.609001,26.5215
2022-03-15 04:00:00+00:00,29.409,23.709,26.596498
2022-03-16 04:00:00+00:00,30.559,23.859001,27.098585
2022-03-17 04:00:00+00:00,31.309,24.859001,27.773582
2022-03-18 04:00:00+00:00,31.659,24.209,27.713165
2022-03-19 04:00:00+00:00,31.209,24.409,27.756914
2022-03-20 04:00:00+00:00,31.459,24.559,27.721497
2022-03-21 04:00:00+00:00,31.059,24.959,27.750666
2022-03-22 04:00:00+00:00,30.859001,24.459,27.577751
2022-03-23 04:00:00+00:00,32.309002,24.209,28.056913
2022-03-24 04:00:00+00:00,31.809,24.359001,27.900667
2022-03-25 04:00:00+00:00,33.159,25.009,28.273582
2022-03-26 04:00:00+00:00,33.309002,25.509,28.694414
2022-03-27 04:00:00+00:00,31.959,25.359001,27.981916
2022-03-28 04:00:00+00:00,29.659,23.409,27.009
2022-03-29 04:00:00+00:00,29.759,24.659,26.848585
2022-03-30 04:00:00+00:00,29.459,24.309,26.704834
2022-03-31 04:00:00+00:00,29.909,24.109001,26.994417
2022-04-01 04:00:00+00:00,30.859001,24.809,27.536085
2022-04-02 04:00:00+00:00,31.459,25.509,27.967329
2022-04-03 04:00:00+00:00,31.909,25.809,28.294418
2022-04-04 04:00:00+00:00,31.759,25.009,27.950666
2022-04-05 04:00:00+00:00,29.909,25.659,27.481916
2022-04-06 04:00:00+00:00,30.709,25.759,27.790253
2022-04-07 04:00:00+00:00,30.659,25.709,28.038164
2022-04-08 04:00:00+00:00,31.709,25.209,28.386078
2022-04-09 04:00:00+00:00,31.859001,25.509,28.438164
2022-04-10 04:00:00+00:00,31.959,25.409,28.313162
2022-04-11 04:00:00+00:00,32.059002,25.909,28.458998
2022-04-12 04:00:00+00:00,32.309002,25.859001,28.52775
2022-04-13 04:00:00+00:00,32.209,25.659,28.475662
2022-04-14 04:00:00+00:00,32.109,25.459,28.431921
2022-04-15 04:00:00+00:00,32.759,25.959,28.7965
2022-04-16 04:00:00+00:00,32.309002,25.659,28.65483
2022-04-17 04:00:00+00:00,29.009,25.809,27.25483
2022-04-18 04:00:00+00:00,31.159,24.459,27.21733
2022-04-19 04:00:00+00:00,29.109001,23.909,26.05275
2022-04-20 04:00:00+00:00,28.759,23.809,25.683998
2022-04-21 04:00:00+00:00,28.409,23.809,25.581919
2022-04-22 04:00:00+00:00,27.659,23.309,24.775667
2022-04-23 04:00:00+00:00,27.609001,23.659,25.838167
2022-04-24 04:00:00+00:00,28.959,24.309,26.640245
2022-04-25 04:00:00+00:00,28.909,24.559,26.404833
2022-04-26 04:00:00+00:00,28.759,24.459,26.50692
2022-04-27 04:00:00+00:00,28.509,24.559,26.565247
2022-04-28 04:00:00+00:00,28.909,23.859001,26.394415
2022-04-29 04:00:00+00:00,29.409,24.359001,26.700668
2022-04-30 04:00:00+00:00,29.859001,25.109001,27.390251
2022-05-01 04:00:00+00:00,30.359001,25.009,27.42775
2022-05-02 04:00:00+00:00,30.609001,24.809,27.748583
2022-05-03 04:00:00+00:00,31.509,25.359001,27.9465
2022-05-04 04:00:00+00:00,30.909,25.409,28.008995
2022-05-05 04:00:00+00:00,30.959,25.409,28.086084
2022-05-06 04:00:00+00:00,27.909,23.659,25.8215
2022-05-07 04:00:00+00:00,28.959,24.509,26.546501
2022-05-08 04:00:00+00:00,29.309,24.509,27.09233
2022-05-09 04:00:00+00:00,30.409,24.859001,27.486082
2022-05-10 04:00:00+00:00,28.759,24.909,26.261084
2022-05-11 04:00:00+00:00,28.809,24.709,26.375664
2022-05-12 04:00:00+00:00,28.159,24.459,26.288168
2022-05-13 04:00:00+00:00,29.859001,25.159,27.352753
2022-05-14 04:00:00+00:00,30.559,25.809,27.819414
2022-05-15 04:00:00+00:00,29.959,26.059,27.767332
2022-05-16 04:00:00+00:00,30.959,25.959,28.142332
2022-05-17 04:00:00+00:00,30.759,26.159,27.904833
2022-05-18 04:00:00+00:00,29.559,25.509,27.604836
2022-05-19 04:00:00+00:00,30.409,25.409,27.7715
2022-05-20 04:00:00+00:00,30.859001,25.359001,27.83608
2022-05-21 04:00:00+00:00,30.209,25.209,27.713171
2022-05-22 04:00:00+00:00,30.909,24.759,27.806913
2022-05-23 04:00:00+00:00,31.559,25.359001,28.267334
2022-05-24 04:00:00+00:00,31.459,26.109001,28.4215
2022-05-25 04:00:00+00:00,31.159,26.209,28.229834
2022-05-26 04:00:00+00:00,30.259,25.509,27.286085
2022-05-27 04:00:00+00:00,28.359001,24.409,26.538168
2022-05-28 04:00:00+00:00,31.309,24.709,27.673584
2022-05-29 04:00:00+00:00,31.409,25.009,28.275665
2022-05-30 04:00:00+00:00,31.909,25.759,28.413164
2022-05-31 04:00:00+00:00,31.259,25.559,28.477745
2022-06-01 04:00:00+00:00,32.309002,25.309,28.531912
2022-06-02 04:00:00+00:00,31.909,25.659,28.852747
2022-06-03 04:00:00+00:00,30.059,26.309,27.908998
2022-06-04 04:00:00+00:00,29.059,23.459,26.309
2022-06-05 04:00:00+00:00,29.109001,23.509,26.742334
2022-06-06 04:00:00+00:00,30.609001,24.259,27.713165
2022-06-07 04:00:00+00:00,30.109001,25.509,27.888168
2022-06-08 04:00:00+00:00,29.209,23.909,26.867332
2022-06-09 04:00:00+00:00,29.059,24.359001,26.802752
2022-06-10 04:00:00+00:00,29.909,23.759,27.1965
2022-06-11 04:00:00+00:00,29.759,25.359001,27.200668
2022-06-12 04:00:00+00:00,28.359001,23.709,25.852753
2022-06-13 04:00:00+00:00,29.259,23.709,26.644411
2022-06-14 04:00:00+00:00,28.609001,24.459,26.290247
2022-06-15 04:00:00+00:00,29.259,23.609001,26.498587
2022-06-16 04:00:00+00:00,29.959,23.609001,26.704832
2022-06-17 04:00:00+00:00,28.959,23.509,26.554834
2022-06-18 04:00:00+00:00,29.909,23.559,26.888163
2022-06-19 04:00:00+00:00,29.509,23.159,26.627754
2022-06-20 04:00:00+00:00,29.109001,24.509,26.906916
2022-06-21 04:00:00+00:00,29.059,23.759,26.806915
2022-06-22 04:00:00+00:00,29.509,23.009,26.852755
2022-06-23 04:00:00+00:00,30.209,25.559,27.86525
2022-06-24 04:00:00+00:00,29.309,25.759,27.336084
2022-06-25 04:00:00+00:00,29.259,23.609001,26.221498
2022-06-26 04:00:00+00:00,27.959,23.909,25.77775
2022-06-27 04:00:00+00:00,29.659,22.409,26.338165
2022-06-28 04:00:00+00:00,28.809,24.059,26.3965
2022-06-29 04:00:00+00:00,28.609001,24.659,26.252747
2022-06-30 04:00:00+00:00,29.509,23.359001,26.481918
2022-07-01 04:00:00+00:00,29.609001,23.259,26.573584
2022-07-02 04:00:00+00:00,29.509,24.459,27.271498
2022-07-03 04:00:00+00:00,30.159,24.609001,27.711084
2022-07-04 04:00:00+00:00,30.159,24.559,27.681915
2022-07-05 04:00:00+00:00,29.909,25.409,27.669418
2022-07-06 04:00:00+00:00,29.309,24.909,27.517328
2022-07-07 04:00:00+00:00,30.259,23.609001,27.736084
2022-07-08 04:00:00+00:00,30.359001,25.109001,27.829834
2022-07-09 04:00:00+00:00,30.559,25.859001,28.246498
2022-07-10 04:00:00+00:00,30.359001,25.759,28.106916
2022-07-11 04:00:00+00:00,29.409,25.409,27.20275
2022-07-12 04:00:00+00:00,30.259,24.359001,27.471497
2022-07-13 04:00:00+00:00,30.309,25.159,27.786085
2022-07-14 04:00:00+00:00,30.809,24.909,27.823584
2022-07-15 04:00:00+00:00,30.859001,25.409,28.184
2022-07-16 04:00:00+00:00,30.509,25.409,28.067335
2022-07-17 04:00:00+00:00,29.759,25.409,27.944418
2022-07-18 04:00:00+00:00,29.309,25.959,27.715248
2022-07-19 04:00:00+00:00,30.309,25.009,27.65275
2022-07-20 04:00:00+00:00,30.159,25.659,27.963167
2022-07-21 04:00:00+00:00,30.459,25.309,27.817331
2022-07-22 04:00:00+00:00,30.509,25.209,28.217333
2022-07-23 04:00:00+00:00,31.159,25.209,28.37358
2022-07-24 04:00:00+00:00,30.709,25.409,28.183998
2022-07-25 04:00:00+00:00,30.659,25.609001,28.321503
2022-07-26 04:00:00+00:00,30.959,25.059,27.53192
2022-07-27 04:00:00+00:00,30.009,24.959,27.596502
2022-07-28 04:00:00+00:00,29.559,23.559,26.367334
2022-07-29 04:00:00+00:00,30.009,24.059,26.79233
2022-07-30 04:00:00+00:00,30.659,25.109001,27.736084
2022-07-31 04:00:00+00:00,30.609001,24.959,27.775665
2022-08-01 04:00:00+00:00,29.759,24.909,27.171501
2022-08-02 04:00:00+00:00,29.859001,25.159,27.483994
2022-08-03 04:00:00+00:00,29.359001,24.259,26.59025
2022-08-04 04:00:00+00:00,28.159,24.809,26.708998
2022-08-05 04:00:00+00:00,29.759,25.109001,27.404833
2022-08-06 04:00:00+00:00,28.509,24.909,27.013168
2022-08-07 04:00:00+00:00,29.659,23.609001,26.817335
2022-08-08 04:00:00+00:00,30.859001,25.209,28.192337
2022-08-09 04:00:00+00:00,31.159,25.559,28.288168
2022-08-10 04:00:00+00:00,29.409,25.859001,27.70067
2022-08-11 04:00:00+00:00,30.709,24.659,27.91733
2022-08-12 04:00:00+00:00,29.909,24.659,27.231913
2022-08-13 04:00:00+00:00,29.559,24.159,26.181917
2022-08-14 04:00:00+00:00,29.059,23.759,26.431913
2022-08-15 04:00:00+00:00,29.859001,24.009,27.088165
2022-08-16 04:00:00+00:00,29.009,23.709,26.509
2022-08-17 04:00:00+00:00,30.059,23.309,26.750666
2022-08-18 04:00:00+00:00,30.209,24.859001,27.665247
2022-08-19 04:00:00+00:00,31.059,24.809,27.94233
2022-08-20 04:00:00+00:00,30.559,25.559,27.356916
2022-08-21 04:00:00+00:00,29.709,23.659,26.736084
2022-08-22 04:00:00+00:00,28.909,24.259,26.42775
2022-08-23 04:00:00+00:00,29.459,23.559,26.356916
2022-08-24 04:00:00+00:00,30.459,25.059,27.892332
2022-08-25 04:00:00+00:00,29.709,23.809,27.396502
2022-08-26 04:00:00+00:00,28.659,23.309,26.24858
2022-08-27 04:00:00+00:00,29.959,23.409,26.934
2022-08-28 04:00:00+00:00,29.509,23.509,26.538164
2022-08-29 04:00:00+00:00,29.809,23.309,26.121498
2022-08-30 04:00:00+00:00,30.359001,23.309,26.908998
2022-08-31 04:00:00+00:00,30.309,25.559,27.92775
2022-09-01 04:00:00+00:00,29.909,25.259,27.72358
2022-09-02 04:00:00+00:00,30.159,25.009,27.859001
2022-09-03 04:00:00+00:00,30.159,25.459,27.909002
2022-09-04 04:00:00+00:00,29.809,24.109001,26.950666
2022-09-05 04:00:00+00:00,30.009,23.759,27.254835
2022-09-06 04:00:00+00:00,29.809,23.909,27.267328
2022-09-07 04:00:00+00:00,29.609001,23.709,27.017336
2022-09-08 04:00:00+00:00,29.909,24.959,27.02983
2022-09-09 04:00:00+00:00,30.559,24.159,27.3215
2022-09-10 04:00:00+00:00,31.259,24.109001,27.838165
2022-09-11 04:00:00+00:00,30.059,25.259,27.7465
2022-09-12 04:00:00+00:00,29.909,23.159,26.773584
2022-09-13 04:00:00+00:00,30.209,23.009,26.6715
2022-09-14 04:00:00+00:00,30.109001,23.159,26.986082
2022-09-15 04:00:00+00:00,30.009,25.059,27.838167
2022-09-16 04:00:00+00:00,30.259,25.659,28.088165
2022-09-17 04:00:00+00:00,29.809,23.709,26.765245
2022-09-18 04:00:00+00:00,29.709,23.859001,26.72358
2022-09-19 04:00:00+00:00,28.859001,24.259,26.36525
2022-09-20 04:00:00+00:00,30.559,24.959,27.300667
2022-09-21 04:00:00+00:00,29.309,23.609001,26.142332
2022-09-22 04:00:00+00:00,28.759,24.159,26.317335
2022-09-23 04:00:00+00:00,29.509,24.809,26.91317
2022-09-24 04:00:00+00:00,30.359001,23.609001,27.22567
2022-09-25 04:00:00+00:00,29.609001,23.959,26.93817
2022-09-26 04:00:00+00:00,30.359001,25.009,27.5465
2022-09-27 04:00:00+00:00,29.909,24.309,27.15483
2022-09-28 04:00:00+00:00,29.459,24.409,26.829834
2022-09-29 04:00:00+00:00,30.309,24.009,26.444418
2022-09-30 04:00:00+00:00,28.659,23.859001,26.225664
2022-10-01 04:00:00+00:00,28.359001,23.559,25.867334
2022-10-02 04:00:00+00:00,29.709,24.059,27.042336
2022-10-03 04:00:00+00:00,30.359001,24.509,27.919418
2022-10-04 04:00:00+00:00,30.309,25.559,28.119417
2022-10-05 04:00:00+00:00,29.709,24.309,26.756914
2022-10-06 04:00:00+00:00,28.659,23.809,25.621498
2022-10-07 04:00:00+00:00,30.309,24.259,26.967337
2022-10-08 04:00:00+00:00,29.809,23.859001,27.317331
2022-10-09 04:00:00+00:00,28.009,23.659,25.88608
2022-10-10 04:00:00+00:00,29.709,23.709,26.37358
2022-10-11 04:00:00+00:00,29.259,24.309,26.809004
2022-10-12 04:00:00+00:00,30.109001,24.909,27.225664
2022-10-13 04:00:00+00:00,29.459,23.609001,26.39025
2022-10-14 04:00:00+00:00,29.109001,24.159,26.606916
2022-10-15 04:00:00+00:00,29.959,24.459,27.148582
2022-10-16 04:00:00+00:00,29.359001,24.359001,27.100664
2022-10-17 04:00:00+00:00,29.159,23.409,26.429832
2022-10-18 04:00:00+00:00,29.059,24.009,26.406916
2022-10-19 04:00:00+00:00,29.459,22.759,26.554832
2022-10-20 04:00:00+00:00,29.259,23.659,26.559
2022-10-21 04:00:00+00:00,29.059,23.609001,26.442335
2022-10-22 04:00:00+00:00,29.609001,23.759,26.754835
2022-10-23 04:00:00+00:00,29.809,22.359001,26.563166
2022-10-24 04:00:00+00:00,29.509,23.459,26.617332
2022-10-25 04:00:00+00:00,29.559,24.459,26.742338
